candidate_id,name,party,state,incumbent_challenge_full,candidate_election_year,receipts,disbursements,cash_on_hand_end_period,debts_owed_by_committee,percent_vote,win,num_terms
H6MD08606,"WUNDER, JASEN",LIB,MD,Open seat,2016,0.0,0.0,0.0,0.0,0.01999044806271341,0.0,1
H6MI01200,"JOHNSON, LONNIE BARTON",DEM,MI,Challenger,2016,2064534.58,2059958.93,4575.65,0.0,0.40062619528077476,0.0,0
H6MI01226,"BERGMAN, JOHN",REP,MI,Open seat,2016,1392239.43,1377305.77,14933.66,305365.32,0.40062619528077476,0.0,2
H6MI01234,"BOSTOW, DIANE EVELYN",LIB,MI,Open seat,2016,6574.24,6189.39,784.85,0.0,0.03715536360128903,0.0,0
H6MI02182,"MURPHY, DENNIS B",DEM,MI,Challenger,2016,16620.78,16088.15,1189.52,0.0,0.32532240192380235,0.0,0
H6MI02190,"BRADY, MATTHEW A",GRE,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.01577529705771407,0.0,0
H6MI03123,"HAAS, ERWIN J",LIB,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.024029847227461335,0.0,5
H6MI03172,"SMITH, DOUGLAS MARK JR",DEM,MI,Challenger,2016,30184.5,26310.9,3873.6,0.0,0.37503833627853317,0.0,1
H6MI04113,"UPTON, FREDERICK STEPHEN",REP,MI,Incumbent,2016,2985193.3,2546883.56,493231.99,0.0,0.5864063234870208,1.0,17
H6ME01207,"HOLBROOK, MARK IRVING DR",REP,ME,Challenger,2016,104143.75,102072.33,2071.42,3375.0,0.40440406741009777,0.0,1
H6MI01028,"CONYERS, JOHN JR.",DEM,MI,Incumbent,2016,627678.4,622192.61,13477.81,37851.29,0.7710369011276315,1.0,21
H6MI04162,"BUTKOVICH, KEITH",NLP,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.005821042530348281,0.0,0
H6MI04170,"SALVI, JORDAN",GRE,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.012519358608523806,0.0,0
H6MI05219,"SLUKA, STEVE",LIB,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.021942366054790146,0.0,0
H6MI06159,"WENKE, LAURENCE RAYMOND",LIB,MI,Challenger,2016,0.0,9131.0,90869.0,0.0,0.04930135178189431,0.0,0
H6MI07223,"DRISKELL, GRETCHEN",DEM,MI,Challenger,2016,2576893.05,2561635.96,15257.09,160000.0,0.4002604485569298,0.0,1
H6MI10227,"ACCAVITTI, FRANK MR. JR",DEM,MI,Open seat,2016,48426.12,48426.12,0.0,0.0,0.32292518981884727,0.0,0
H6MI10243,"GIOIA, LISA LANE",LIB,MI,Open seat,2016,0.0,0.0,0.0,0.0,0.03112178613010033,0.0,1
H6MI10250,"NOFS, BENJAMIN",GRN,MI,Open seat,2016,0.0,0.0,0.0,0.0,0.01503594020816287,0.0,0
H6MI11183,"OSMENT, JONATHAN RAY",LIB,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.02515231048149085,0.0,0
H6MI08262,"SHKRELI, SUZANNA",DEM,MI,Challenger,2016,780514.76,771643.32,8871.44,8500.0,0.39183525539011577,0.0,0
H6MI08270,"GREEN, MARIA",GRE,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.015475463800658368,0.0,0
H6MI08288,"WOOD, JEFF",LIB,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.026212094787556407,0.0,0
H6MI09187,"MORSE, CHRISTOPHER R.",REP,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.37397433108549055,0.0,0
H6MI09195,"ORLANDO, MATTHEW",LIB,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.027736929881806975,0.0,0
H6MI09203,"MORSE, CHRISTOPHER ROBERT MR.",REP,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.37397433108549055,0.0,0
H6MI12264,"JONES, JEFF",REP,MI,Challenger,2016,40861.0,20073.0,786.0,60000.0,0.2925166340985323,0.0,2
H6MI12272,"BAGWELL, THOMAS A",LIB,MI,Challenger,2016,889.06,568.65,149.06,0.0,0.022794650303461964,0.0,0
H6MI12280,"CALEWARTS, DYLAN",GRE,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.013322497580218055,0.0,0
H6MN01174,"WALZ, TIMOTHY J",DEM,MN,Incumbent,2016,1572880.8,1610108.27,42071.16,0.0,0.5033777648099133,1.0,6
H6MI13239,"HAYDEN, TIFFANY",LIB,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.037424795478613014,0.0,0
H6MI14211,"KLAUSNER, HOWARD ANDREW",REP,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.1868419867898924,0.0,0
H6MN02131,"CRAIG, ANGELA DAWN",DEM,MN,Challenger,2016,4811520.19,4799017.54,12502.65,200000.0,0.4515741602904066,0.0,2
H6MN02149,"LEWIS, JASON MARK MR.",REP,MN,Open seat,2016,1045808.6,1035971.94,9836.66,12500.0,0.4695356463301081,0.0,1
H6MI14229,"SQUIER, MARCIA",GRE,MI,Challenger,2016,0.0,0.0,0.0,0.0,0.012357946323486852,0.0,0
H6MN05183,"ELLISON, KEITH MAURICE",DEM,MN,Incumbent,2016,2799429.48,2472467.93,489709.33,0.0,0.6907274611398964,1.0,6
H6MN05332,"DRAKE, FRANK NELSON",REP,MN,Challenger,2016,0.0,0.0,0.0,0.0,0.22289464594127806,0.0,1
H6MN05340,"SCHULLER, DENNIS",OTH,MN,Challenger,2016,0.0,0.0,0.0,0.0,0.08499896373056995,0.0,0
H6CO01141,"DEGETTE, DIANA L.",DEM,CO,Incumbent,2016,1256204.07,1176316.68,100044.55,0.0,0.6787059804345761,1.0,12
H6MN06181,"SNYDER, DAVID",DEM,MN,Challenger,2016,0.0,0.0,0.0,0.0,0.34271306382860167,0.0,0
H6MN04236,"RYAN, GREGORY THOMAS",REP,MN,Challenger,2016,65628.55,62633.03,2995.52,27819.01,0.34389748398187214,0.0,1
H6MN04269,"SINDT, SUSAN PENDERGAST",OTH,MN,Challenger,2016,0.0,0.0,0.0,0.0,0.07714841807668812,0.0,2
H6MO03325,"SIMMONS, DOANITA MRS",CON,MO,Challenger,2016,2663.0,1894.0,52.0,0.0,0.0097873391740626,0.0,0
H6MO03341,"MILLER, KEVIN",DEM,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.2793423342464563,0.0,0
H6MO03358,"HOGAN, DAN",LIB,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.032476047489635736,0.0,1
H6MN07304,"HUGHES, DAVID RUSSELL MR.",REP,MN,Challenger,2016,19835.65,19563.84,271.81,0.0,0.4744047421128519,0.0,2
H6MO01246,"CUNNINGHAM, ROBB E.",LIB,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.045592056658089825,0.0,6
H6MO04224,"CHRISTENSEN, GORDON DR.",DEM,MO,Challenger,2016,217312.08,216337.44,974.64,38500.0,0.2784483225678287,0.0,0
H6MO04232,"BLISS, MARK",LIB,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.043270706790996705,0.0,1
H6MO05189,"TURK, JACOB",REP,MO,Challenger,2016,124450.53,123800.91,120.89,0.0,0.3816911832731983,0.0,6
H6MO02301,"OTTO, BILL MR.",DEM,MO,Challenger,2016,463311.27,463311.27,0.0,0.0,0.3767009600867175,0.0,0
H6MO06229,"BLACKWELL, DAVID M.",DEM,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.2844734108730639,0.0,0
H6MO06245,"DIEL, MIKE",GRE,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.012101790871009347,0.0,0
H6MO07292,"BRIXEY, BENJAMIN T.",LIB,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.05065754694970866,0.0,1
H6MO08126,"COWELL, DAVE ALLEN MR.",DEM,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.22666096849493803,0.0,0
H6MO08134,"SMITH, PHILLIP S.",REP,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.7439740215170735,1.0,0
H6MO08159,"SHELL, JONATHAN",LIB,MO,Challenger,2016,0.0,0.0,0.0,0.0,0.02936500998798851,0.0,1
H6MS01131,"KELLY, JOHN TRENT",REP,MS,Incumbent,2016,1104907.86,950930.06,146887.15,0.0,0.6872143610842046,1.0,2
H6MS03194,"SHEETS, LAJENA",OTH,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.006819510499454882,0.0,1
H6MS01263,"OWENS, JACOB",DEM,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.27942933796680014,0.0,0
H6CO01216,"DINGES, DARELL",LIB,CO,Challenger,2016,0.0,0.0,0.0,0.0,0.04419632963623508,0.0,0
H6MS04192,"GLADNEY, MARK DEY",DEM,MS,Challenger,2016,61077.05,61077.05,0.0,0.0,0.2780159194200424,0.0,0
H6MS04200,"MCCLUSKEY, RICHARD BLAKE",LIB,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.05268330828362251,0.0,0
H6MS01289,"TOOLE, CATHY L.",OTH,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.012781977411849292,0.0,0
H6MS02154,"WILSON, CHASE",LIB,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.020574323537145958,0.0,0
H6MS02162,"BOUIE II, JOHN MR",REP,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.29146692902946697,0.0,0
H6MS02170,"MCLEOD, JOHNNY",OTH,MS,Challenger,2016,0.0,0.0,0.0,0.0,0.01333793863780676,0.0,0
H6MT00097,"BRECKENRIDGE, RICK",LIB,MT,Challenger,2016,0.0,0.0,0.0,0.0,0.032597458603354265,0.0,0
H6MT01095,"JUNEAU, DENISE",DEM,MT,Challenger,2016,2760222.95,2704818.6,55404.35,0.0,0.40548725855648826,0.0,0
H6NC01108,"DEW, HAROLD POWELL JR",REP,NC,Challenger,2016,21148.0,21148.0,0.0,0.0,0.28961302997727395,0.0,0
H6NC01116,"SUMMERELL, J.J.",LIB,NC,Challenger,2016,0.0,0.0,0.0,0.0,0.024154616922203942,0.0,0
H6NC01124,"SUMMERELL, JOSEPH JOHN MR.",LIB,NC,Challenger,2016,21511.64,21726.2,0.0,0.0,0.024154616922203942,0.0,0
H6NC06099,"GLIDEWELL, POWELL WATKINS ""PETE"" III",DEM,NC,Challenger,2016,95312.54,93299.76,2012.78,0.0,0.40770895628648723,0.0,0
H6CO02149,"MORSE, NICHOLAS GRANT MR.",REP,CO,Challenger,2016,167116.24,167116.24,0.0,0.0,0.37173964383178226,0.0,0
H6NC02148,"BRANNON, GREGORY",REP,NC,Challenger,2016,116145.99,115819.47,326.52,40826.59,0.41598314543531584,0.0,0
H6NC08145,"MILLS, THOMAS M",DEM,NC,Challenger,2016,407264.3,400287.42,6976.88,10500.0,0.41227073627513194,0.0,0
H6NC09184,"CANO, FERNANDO CHRISTIAN JR",DEM,NC,Challenger,2016,60264.42,59507.93,756.49,34102.85,0.41817722478367964,0.0,2
H6NC10158,"MILLARD, CARL ANDREW",DEM,NC,Challenger,2016,391349.83,382913.33,8267.69,27500.0,0.36860961160162864,0.0,0
H6NC03161,"REEVES, ERNEST T",DEM,NC,Challenger,2016,0.0,0.0,153.0,3000.0,0.32798786534487073,0.0,1
H6NC04037,"PRICE, DAVID E.",DEM,NC,Incumbent,2016,793105.6,793951.71,215563.1,0.0,0.6821783411184716,1.0,17
H6NC04151,"GOOGE, SUE",REP,NC,Challenger,2016,115969.32,89822.27,5743.27,11740.0,0.31782165888152836,0.0,0
H6NC11198,"BRYSON, FREDERICK EDGAR (RICK)",DEM,NC,Challenger,2016,47956.0,48666.47,0.0,10839.53,0.3591102284232896,0.0,0
H6NJ06229,"SONNEK-SCHMELZ, BRENT J",REP,NJ,Challenger,2016,75784.4,75669.78,114.62,3715.4,0.34888302617343936,0.0,0
H6NC13046,"MCNEIL, JOHN P",DEM,NC,Challenger,2016,84665.84,83558.88,1106.96,20494.0,0.4329141991002824,0.0,0
H6NC13129,"BUDD, THEODORE P MR.",REP,NC,Challenger,2016,611328.76,591736.07,19592.69,34000.0,0.5610337222778572,1.0,2
H6ND01015,"IRON EYES, CHASE MR.",DEM,ND,Challenger,2016,228174.97,213602.98,14571.99,0.0,0.2374792810946082,0.0,0
H6NE01119,"WIK, DANIEL M",DEM,NE,Challenger,2016,0.0,0.0,0.0,0.0,0.3054736164076739,0.0,0
H6NE01127,"WIK, DANIEL M DR",DEM,NE,Challenger,2016,0.0,0.0,0.0,0.0,0.3054736164076739,0.0,0
H6NE02125,"BACON, DONALD",REP,NE,Challenger,2016,1607044.1,1579008.03,30736.02,35000.0,0.48928923234873817,0.0,2
H6NE03115,"SMITH, ADRIAN",REP,NE,Incumbent,2016,1165784.51,773856.83,1176366.91,0.0,1.0,1.0,7
H6NJ11138,"WENZEL, JOSEPH M.",DEM,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.3885525624492525,0.0,0
H6NJ11146,"JOSEPH, WENZEL M.",DEM,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.3885525624492525,0.0,0
H6NJ11153,"DEPASQUALE, THOMAS",OTH,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.02106318956870612,0.0,0
H6NJ11161,"HETRICK, JEFF",LIB,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.010373382050914648,0.0,0
H6NJ12136,"LANCE, LEONARD",REP,NJ,Incumbent,2016,1120242.4,1278475.07,160241.98,102434.86,0.5408354795058711,1.0,6
H6NJ12201,"UCCIO, STEVEN J.",REP,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.32015285794466347,0.0,0
H6NJ12227,"BOLLENTIN, MICHAEL R.",OTH,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.004542084439116667,0.0,0
H6NJ12235,"SHAPIRO, ROBERT",OTH,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.009614251959228642,0.0,2
H6NH01230,"SHEA-PORTER, CAROL",DEM,NH,Challenger,2016,1537929.58,1554745.36,3815.85,0.0,0.442860890093556,0.0,6
H6NH01271,"O'CONNOR, SHAWN PATRICK PATRICK",IND,NH,Challenger,2016,2031306.36,2022443.42,8862.94,635000.0,0.0949085205910641,0.0,0
H6NH01313,"LOMBARDO, ROBERT",LIB,NH,Challenger,2016,0.0,0.0,0.0,0.0,0.015047105884410248,0.0,0
H6NH02212,"KELLY, WALTER W",REP,NH,Challenger,2016,0.0,0.0,0.0,0.0,0.01659635393897001,0.0,0
H6NH02238,"LAWRENCE, JIM",REP,NH,Challenger,2016,105442.61,104872.73,569.88,16000.0,0.4531267385430902,0.0,0
H6NH02246,"BABIARZ, JOHN J",IND,NH,Challenger,2016,0.0,0.0,0.0,0.0,0.04871772194151933,0.0,0
H6NJ01188,"LAW, ALEXANDER",DEM,NJ,Challenger,2016,81517.98,82783.98,230.96,5135.57,0.01810034749740901,0.0,0
H6NJ01204,"PATTERSON, ROBERT W.",REP,NJ,Challenger,2016,213282.85,209797.03,3485.82,15450.0,0.36791467658352783,0.0,0
H6NJ01212,"SIHR IV, WILLIAM F.",LIB,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.007889404300871108,0.0,0
H6NJ02186,"BEECHWOOD, ERIC",DEM,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.004657566446716701,0.0,0
H6NJ02194,"KEENAN, JAMES JR",NPA,NJ,Challenger,2016,502.48,502.48,0.0,0.0,0.008908813109689552,0.0,0
H6NJ02202,"FRANCO, GABRIEL",IND,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.00413707416175557,0.0,0
H6NJ02210,"FENICHEL, STEVEN",OTH,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.005285515203411743,0.0,1
H6NJ03150,"BERLINSKI, LAWRENCE WAYNE MR. JR.",CON,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.01810034749740901,0.0,1
H6NJ04158,"PHILLIPSON, LORNA",DEM,NJ,Challenger,2016,160233.65,160214.3,19.35,8129.49,0.33524906517896863,0.0,0
H6NJ04174,"MARCUS, JEREMY",LIB,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.009979439949020692,0.0,0
H6NJ04182,"SCHROEDER, HANK",OTH,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.017554195572976158,0.0,1
H6NJ05171,"GOTTHEIMER, JOSH",DEM,NJ,Challenger,2016,4799702.17,4720617.11,79085.06,91028.4,0.5110645215738182,1.0,2
H6NJ05205,"BELUSIC, CLAUDIO",LIB,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.02198394437683039,0.0,1
H6NV01208,"PERRY, MARY D",REP,NV,Challenger,2016,31504.87,30999.3,505.57,21384.18,0.2876210499490316,0.0,0
H6NV01232,"D'SILVA, REUBEN",NON,NV,Challenger,2016,26094.17,24780.89,656.2,0.0,0.07378206761807679,0.0,1
H6NV02248,"EVANS, HUGH D MR JR",DEM,NV,Challenger,2016,209819.06,212492.63,2868.85,5150.0,0.36932238874562767,0.0,0
H6NV02263,"KNIGHT, DREW",IND,NV,Challenger,2016,0.0,0.0,0.0,0.0,0.019930681441009013,0.0,0
H6NV03139,"ROSEN, JACKY",DEM,NV,Open seat,2016,1730753.77,1715492.88,15260.89,43321.0,0.4723037789061721,0.0,1
H6NV03162,"MARKOWITZ, WARREN",IND,NV,Open seat,2016,0.0,0.0,0.0,0.0,0.037309905036933655,0.0,1
H6NV04103,"LITTLE, MIKE",IND,NV,Challenger,2016,0.0,0.0,0.0,0.0,0.03132264544134574,0.0,0
H6NY01126,"THRONE-HOLST, ANNA",DEM,NY,Challenger,2016,3897881.86,3869132.82,28749.04,0.0,0.007307775637234522,0.0,0
H6NY02124,"GREGORY, DUWAYNE",DEM,NY,Challenger,2016,376956.35,373519.18,3437.17,0.0,0.32205748979694665,0.0,1
H6NY03031,"SLAUGHTER, LOUISE M",DEM,NY,Incumbent,2016,1421769.16,1614652.78,147459.85,0.0,0.030307444423965324,0.0,16
H6NJ13191,"SIRES, ALBIO",DEM,NJ,Incumbent,2016,635397.21,582646.82,290287.08,0.0,0.7703915054691833,1.0,7
H6NM02101,"SOULES, MERRIE LEE MS.",DEM,NM,Challenger,2016,405438.89,409639.54,-4200.65,193000.0,0.3724898062643947,0.0,0
H6NM03067,"ROMERO, MICHAEL H",REP,NM,Challenger,2016,98903.73,98904.39,-0.76,30661.85,0.3758295468680261,0.0,0
H6NY03213,"CLARKE, JONATHAN CHARLES ESQ",DEM,NY,Open seat,2016,0.0,0.0,0.0,0.0,0.05957882524245386,0.0,0
H6NY03247,"SUOZZI, THOMAS",DEM,NY,Open seat,2016,2410013.78,2347147.78,62866.0,30379.2,0.48943487403338215,0.0,2
H6NY05077,"O'REILLY, MICHAEL",REP,NY,Challenger,2016,47458.0,63494.17,-11036.04,0.0,0.10749249707104913,0.0,0
H6NY05085,"FRANCOIS, FRANK SHA",GRE,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.014391981896676242,0.0,0
H6NY06133,"MAIO, DANNIEL",REP,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.023172575079143255,0.0,0
H6NY06141,"BHATTI, HARIS",OTH,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.010091359362671002,0.0,0
H6NY07149,"LEE, YUNGMAN F",DEM,NY,Challenger,2016,419868.27,419868.27,0.0,0.0,0.06829666758404235,0.0,0
H6NY10119,"ROSENTHAL, PHILIP JEFFREY DR.",REP,NY,Challenger,2016,74397.61,68903.04,5494.57,37514.92,0.007853187050683635,0.0,0
H6NY11174,"DONOVAN, DAN",REP,NY,Incumbent,2016,1993452.67,1807089.33,186363.34,0.0,0.02239013499233269,0.0,1
H6NY11208,"ADLER, AMBER LASHELLE",DEM,NY,Open seat,2016,0.0,0.0,0.0,0.0,0.0392884479731048,0.0,0
H6NY11216,"REICHARD, RICHARD",DEM,NY,Challenger,2016,32149.08,31961.94,187.14,0.0,0.33870045050413555,0.0,0
H6NY12115,"ROMAGUERA, ALLAN E.",REP,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.07218467217114449,0.0,3
H6NY12149,"ARDINI, ROBERT",REP,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.15818040340838133,0.0,0
H6NY13139,"CHICON, MARTIN",DEM,NY,Open seat,2016,0.0,0.0,0.0,0.0,0.005527600964195962,0.0,0
H6NY13154,"EVANS, ROBERT",REP,NY,Open seat,2016,0.0,0.0,0.0,0.0,0.05143806393223606,0.0,0
H6NY13170,"FENSTERMAKER, SCOTT LLOYD MR.",,NY,Open seat,2016,28220.0,14082.5,6515.77,12000.0,0.007353891842547573,0.0,0
H6NY14236,"MAIO, DANNIEL",REP,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.023172575079143255,0.0,1
H6NY14244,"SPOTORNO, FRANK",REP,NY,Challenger,2016,150224.1,96104.15,54119.71,138500.0,0.1362942914632972,0.0,0
H6NY15142,"VEGA, ALEJANDRO",REP,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.03164122393561277,0.0,0
H6NY16132,"LAWRENCE, DERICKSON K",DEM,NY,Challenger,2016,49221.21,39151.3,4882.66,0.0,0.041122424849420636,0.0,1
H6NY03171,"GURFEIN, DAVID MR.",REP,NY,Open seat,2016,451163.28,445990.22,5173.06,4609.21,0.3241631918036943,0.0,0
H6NY03197,"MARTINS, JACK",REP,NY,Open seat,2016,1179479.64,1148691.2,30788.44,0.0,0.005527600964195962,0.0,0
H6NY19169,"FASO, JOHN J. MR.",REP,NY,Open seat,2016,3025560.29,2922131.3,103428.99,0.0,0.02458142981371024,0.0,1
H6NY19243,"TEACHOUT, ZEPHYR",DEM,NY,Open seat,2016,5066156.72,5031761.19,34395.53,0.0,0.3856724680637378,0.0,0
H6NY20209,"VITOLLO, FRANCIS JOSEPH",REP,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.04782570774648946,0.0,1
H6NY21132,"DERRICK, WILLIAM MIKE",DEM,NY,Challenger,2016,1243257.67,1235847.75,7409.92,0.0,0.02146834320244204,0.0,0
H6NY22130,"MYERS, KIM",DEM,NY,Open seat,2016,1667279.6,1660309.43,6970.17,490000.0,0.03894814344480996,0.0,0
H6NY22148,"BABINEC, MARTIN",IND,NY,Open seat,2016,3015593.95,3015593.95,0.0,0.0,0.005527600964195962,0.0,0
H6NY23518,"PLUMB, JOHN",DEM,NY,Challenger,2016,1645756.58,1643936.99,1519.59,0.0,0.35989439496552983,0.0,0
H6NY24177,"DEACON, COLLEEN",DEM,NY,Challenger,2016,1490226.81,1485697.6,4519.21,0.0,0.35047506728931077,0.0,0
H6OH01096,"YOUNG, MICHELE LORI",DEM,OH,Challenger,2016,247599.48,246494.17,1105.31,87381.78,0.40769135370982107,0.0,0
H6OH04082,"JORDAN, JAMES D.",REP,OH,Incumbent,2016,733416.16,422966.51,1313687.71,0.0,0.6798886186644588,1.0,7
H6NY26115,"SCHRATZ, SHELLY",CRV,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.052915040586321946,0.0,0
H6NY27170,"KASTENBAUM, DIANA KISIEL",DEM,NY,Challenger,2016,0.0,0.0,0.0,0.0,0.30424404530141697,0.0,0
H6OH04165,"JOHNSON, DANIEL",DEM,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.706759591088504,1.0,0
H6OH05097,"NEU, JAMES, JR.",DEM,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.29099889562336406,0.0,1
H6OH06152,"LORENTZ, MICHAEL L",DEM,OH,Challenger,2016,11888.64,4890.34,2571.65,0.0,0.2932404089114961,0.0,0
H6OH07127,"RICH, ROY",DEM,OH,Challenger,2016,7728.65,9072.85,0.0,0.0,0.2895723834044574,0.0,0
H6OH08125,"SMITH, DENNIS MICHAEL",DEM,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.32824241284357836,0.0,0
H6OH08315,"DAVIDSON, WARREN",REP,OH,Incumbent,2016,977808.93,866936.79,110872.14,250000.0,0.6876463106670845,1.0,2
H6OH08323,"SMITH, MICHAEL",REP,OH,Open seat,2016,0.0,0.0,0.0,0.0,0.32824241284357836,0.0,0
H6OH08331,"FOUGHT, STEVEN DEAN",DEM,OH,Challenger,2016,3911.0,3774.0,0.0,0.0,0.2697154583940081,0.0,0
H6OH08349,"HENDRICKS, DERRICK JAMES",GRE,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.04263823093890742,0.0,0
H6OH09099,"LARSON, DONALD PHILIP",REP,OH,Challenger,2016,32384.39,32382.68,0.0,0.0,0.31312898816563856,0.0,0
H6OH16136,"MUNDY, KEITH FRANCIS",DEM,OH,Challenger,2016,17160.55,17945.65,339.9,0.0,0.3467062472513483,0.0,0
H6OH10113,"MCMASTERS, THOMAS",UN,OH,Challenger,2016,22085.62,22085.62,0.0,0.0,0.03235274894385654,0.0,0
H6NJ06237,"MALLIAH, RAJIT B",GRE,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.007257957370888454,0.0,0
H6OH11160,"GOLDSTEIN, BEVERLY A.",REP,OH,Challenger,2016,22043.99,21620.08,423.91,0.0,0.1974620563884686,0.0,1
H6OH12119,"MANCHIK, JOE",GRE,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.03568950081317179,0.0,1
H6OH12127,"ALBERTSON, ED",DEM,OH,Challenger,2016,29469.63,22896.78,6572.85,1000.0,0.2983519365143272,0.0,1
H6NJ06245,"SHAMY, JUDITH",LIB,NJ,Challenger,2016,0.0,0.0,0.0,0.0,0.0065291248315523754,0.0,0
H6OK02258,"MCCARTHY, JOHN",IND,OK,Challenger,2016,0.0,0.0,0.0,0.0,0.06190352214825008,0.0,1
H6OH13240,"MORCKEL, RICHARD A.",REP,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.3226484071635433,0.0,1
H6OH13257,"HILL, CALVIN SR",UNK,OH,Challenger,2016,0.0,0.0,0.0,0.0,0.07008169844905396,0.0,0
H6OK03215,"ROBBINS, FRANKIE",DEM,OK,Challenger,2016,0.0,0.0,0.0,0.0,0.21709134077731707,0.0,0
H6OR01274,"HEINRICH, BRIAN J",REP,OR,Challenger,2016,0.0,0.0,0.0,0.0,0.3696319708009892,0.0,0
H6OK04130,"OWEN, CHRISTINA",DEM,OK,Challenger,2016,0.0,0.0,0.0,0.0,0.26082833939881783,0.0,0
H6OK04148,"WHITE, SEVIER",LIB,OK,Challenger,2016,0.0,0.0,0.0,0.0,0.04288701144995208,0.0,0
H6OR01282,"SHEAHAN, KYLE P",LIB,OR,Challenger,2016,0.0,0.0,0.0,0.0,0.032417778600616245,0.0,0
H6OR02116,"WALDEN, GREGORY P MR.",REP,OR,Incumbent,2016,3315749.26,3328855.23,984153.76,0.0,0.716900553922766,1.0,12
H6OK05251,"MCAFFREY, ALVIS",DEM,OK,Challenger,2016,69872.49,67794.59,2077.9,2500.0,0.3680828313789785,0.0,0
H6OK05277,"KNIGHT, ZACHARY",LIB,OK,Challenger,2016,0.0,0.0,0.0,0.0,0.060993691413907404,0.0,0
H6OR02181,"CRARY, JAMES ""JIM""",DEM,OR,Challenger,2016,0.0,0.0,0.0,0.0,0.28008688366571327,0.0,1
H6NJ07151,"JACOB, PETER MR.",DEM,NJ,Challenger,2016,320853.43,305973.52,14879.91,195.87,0.4312366318913964,0.0,1
H6OR03064,"BLUMENAUER, EARL",DEM,OR,Incumbent,2016,1511721.32,1136839.04,1029930.36,0.0,0.7184082854938474,1.0,11
H6OR03163,"DELK, DAVID E. MR.",PRO,OR,Challenger,2016,0.0,0.0,0.0,0.0,0.07317283676164821,0.0,0
H6OR04047,"DEFAZIO, PETER A",DEM,OR,Incumbent,2016,1502596.63,886114.95,712929.25,0.0,0.5549440598840953,1.0,17
H6PA07113,"LI, LINDY",DEM,PA,Challenger,2016,516084.63,337232.53,178852.1,0.0,0.17798401391257818,0.0,1
